customerID,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,support_calls,num_products,autopay,senior_citizen,gender,partner,dependents,paperless_billing,churn,tenure_bucket,high_monthly_flag,support_per_month,churn_label,tenure,monthly_charges,contract,payment_method,internet_service,support_calls,num_products,autopay,senior_citizen,gender,partner,dependents,paperless_billing,tenure_bucket,high_monthly_flag,support_per_month,actual_churn,pred_proba_rf,pred_proba_lr,pred_rf,pred_lr,revenue_loss_estimate
CUST102262,26,113.26,2904.38,Month-to-month,Credit card,DSL,2,1,0,0,Female,0,0,1,0,25-60,1,0.076923077,No,,,,,,,,,,,,,,,,,,,,,,
CUST102263,7,54.63,362.83,Month-to-month,Electronic check,Fiber optic,0,2,1,0,Female,1,0,0,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102264,11,71.68,863.73,Two year,Electronic check,DSL,2,1,1,0,Female,1,0,1,0,07-Dec,0,0.181818182,No,,,,,,,,,,,,,,,,,,,,,,
CUST102265,11,60.71,613.81,One year,Credit card,DSL,2,1,0,0,Female,0,0,1,1,07-Dec,0,0.181818182,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102266,10,104.38,1051.94,Month-to-month,Electronic check,No,0,1,0,0,Female,1,0,0,0,07-Dec,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102267,14,5.0,144.75,Month-to-month,Credit card,Fiber optic,0,1,0,0,Male,1,0,0,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102268,3,69.5,142.85,Month-to-month,Mailed check,Fiber optic,1,2,0,1,Female,1,0,0,0,0-3,0,0.333333333,No,,,,,,,,,,,,,,,,,,,,,,
CUST102269,8,66.83,554.34,Two year,Electronic check,DSL,1,2,1,0,Male,0,0,0,0,07-Dec,0,0.125,No,,,,,,,,,,,,,,,,,,,,,,
CUST102270,1,56.39,16.28,Month-to-month,Mailed check,No,2,1,0,0,Female,1,0,1,1,0-3,0,2.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102271,5,121.79,583.72,Month-to-month,Bank transfer,DSL,1,1,0,0,Male,1,0,1,1,04-Jun,1,0.2,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102272,8,43.38,306.88,Month-to-month,Mailed check,Fiber optic,1,2,0,0,Male,0,0,0,0,07-Dec,0,0.125,No,,,,,,,,,,,,,,,,,,,,,,
CUST102273,12,93.15,1081.21,One year,Bank transfer,No,0,2,1,0,Male,0,0,1,0,07-Dec,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102274,36,80.69,3040.94,Month-to-month,Mailed check,Fiber optic,0,1,0,1,Female,1,0,0,1,25-60,0,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102275,11,107.85,1228.57,Month-to-month,Mailed check,No,2,3,0,0,Male,1,0,0,0,07-Dec,1,0.181818182,No,,,,,,,,,,,,,,,,,,,,,,
CUST102276,16,49.98,854.77,One year,Electronic check,Fiber optic,0,3,0,0,Female,0,0,0,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102277,8,48.01,408.68,One year,Mailed check,DSL,0,3,1,0,Male,1,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102278,12,102.88,1154.25,One year,Credit card,DSL,1,2,0,1,Female,0,0,0,1,07-Dec,1,0.083333333,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102279,0,82.76,19.75,Two year,Electronic check,DSL,1,3,1,0,Female,0,0,1,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102280,3,23.65,124.6,Month-to-month,Electronic check,DSL,1,1,0,0,Male,1,0,0,0,0-3,0,0.333333333,No,,,,,,,,,,,,,,,,,,,,,,
CUST102281,5,53.82,226.43,Month-to-month,Electronic check,Fiber optic,2,2,0,0,Female,1,0,1,0,04-Jun,0,0.4,No,,,,,,,,,,,,,,,,,,,,,,
CUST102282,7,81.59,619.4,Two year,Mailed check,DSL,2,3,0,0,Female,0,1,0,0,07-Dec,0,0.285714286,No,,,,,,,,,,,,,,,,,,,,,,
CUST102283,0,95.13,35.22,Month-to-month,Electronic check,No,3,3,0,0,Female,1,0,0,1,0-3,1,3.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102284,1,49.62,142.22,One year,Bank transfer,Fiber optic,0,2,0,0,Male,1,0,1,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102285,3,5.0,-5.89,One year,Bank transfer,Fiber optic,2,1,0,1,Female,1,0,1,0,0-3,0,0.666666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST102286,42,85.7,3544.52,Month-to-month,Mailed check,No,1,1,0,1,Female,1,0,0,1,25-60,0,0.023809524,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102287,4,33.39,115.48,Month-to-month,Electronic check,DSL,2,1,1,0,Male,0,0,1,0,04-Jun,0,0.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST102288,7,9.48,138.14,One year,Credit card,Fiber optic,1,2,0,0,Male,1,0,0,0,07-Dec,0,0.142857143,No,,,,,,,,,,,,,,,,,,,,,,
CUST102289,2,5.0,-81.42,Two year,Credit card,Fiber optic,0,1,1,0,Female,0,0,1,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102290,11,94.42,935.2,One year,Bank transfer,DSL,0,1,1,0,Male,1,1,1,0,07-Dec,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102291,3,73.86,226.05,Month-to-month,Mailed check,Fiber optic,2,1,1,0,Female,0,0,1,0,0-3,0,0.666666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST102292,2,63.23,104.33,Month-to-month,Mailed check,Fiber optic,1,2,0,0,Male,0,1,1,1,0-3,0,0.5,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102293,8,111.67,893.75,Month-to-month,Mailed check,Fiber optic,1,3,1,0,Male,0,1,0,1,07-Dec,1,0.125,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102294,0,89.12,47.27,Month-to-month,Mailed check,Fiber optic,0,2,0,0,Male,1,1,1,1,0-3,0,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102295,0,118.49,-27.63,Month-to-month,Mailed check,Fiber optic,0,2,0,0,Male,0,1,1,1,0-3,1,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102296,2,28.22,-37.21,Two year,Electronic check,Fiber optic,2,1,0,0,Female,1,0,1,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102297,0,68.96,102.22,One year,Electronic check,DSL,0,2,1,0,Male,1,0,0,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102298,1,21.5,-28.36,One year,Electronic check,Fiber optic,2,1,0,0,Female,0,0,1,0,0-3,0,2.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102299,4,63.12,199.53,Month-to-month,Credit card,No,0,1,1,0,Female,0,0,1,1,04-Jun,0,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102300,19,62.54,1243.45,Month-to-month,Electronic check,No,0,3,0,1,Female,1,0,1,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102301,10,88.8,868.78,Two year,Mailed check,Fiber optic,2,2,1,0,Male,0,1,1,0,07-Dec,0,0.2,No,,,,,,,,,,,,,,,,,,,,,,
CUST102302,8,71.37,567.79,Month-to-month,Mailed check,Fiber optic,0,2,1,0,Male,0,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102303,4,88.7,378.94,Month-to-month,Credit card,No,2,1,1,0,Male,0,0,1,1,04-Jun,0,0.5,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102304,32,91.1,2969.38,Month-to-month,Credit card,Fiber optic,2,1,1,0,Male,0,0,0,0,25-60,1,0.0625,No,,,,,,,,,,,,,,,,,,,,,,
CUST102305,6,134.65,791.23,Two year,Bank transfer,Fiber optic,2,1,1,0,Female,0,0,0,0,04-Jun,1,0.333333333,No,,,,,,,,,,,,,,,,,,,,,,
CUST102306,1,60.54,136.54,Two year,Credit card,DSL,1,1,1,0,Male,1,0,0,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102307,11,41.77,352.68,Month-to-month,Bank transfer,No,3,1,0,0,Female,0,0,0,0,07-Dec,0,0.272727273,No,,,,,,,,,,,,,,,,,,,,,,
CUST102308,1,77.38,115.37,Two year,Electronic check,Fiber optic,1,1,1,0,Male,1,1,0,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102309,5,45.93,187.67,Month-to-month,Mailed check,Fiber optic,0,1,1,0,Male,0,0,0,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102310,8,114.46,984.29,Month-to-month,Bank transfer,DSL,0,2,0,0,Female,1,0,1,1,07-Dec,1,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102311,24,61.5,1483.1,Two year,Bank transfer,Fiber optic,0,3,1,0,Male,0,0,1,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102312,8,53.03,390.59,Two year,Bank transfer,Fiber optic,0,2,0,1,Male,1,1,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102313,14,55.86,815.18,One year,Credit card,Fiber optic,2,2,1,0,Female,1,0,1,0,13-24,0,0.142857143,No,,,,,,,,,,,,,,,,,,,,,,
CUST102314,59,91.55,5446.11,One year,Credit card,DSL,2,1,0,0,Male,0,1,1,0,25-60,1,0.033898305,No,,,,,,,,,,,,,,,,,,,,,,
CUST102315,1,65.27,97.36,Two year,Credit card,Fiber optic,2,2,0,0,Female,0,1,0,0,0-3,0,2.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102316,3,50.75,100.77,One year,Bank transfer,DSL,1,1,0,0,Female,0,0,1,0,0-3,0,0.333333333,No,,,,,,,,,,,,,,,,,,,,,,
CUST102317,6,119.96,695.56,Two year,Electronic check,Fiber optic,0,1,1,0,Male,0,0,0,1,04-Jun,1,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102318,6,44.31,265.66,One year,Mailed check,DSL,0,1,0,0,Female,1,0,1,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102319,6,71.07,424.36,Two year,Credit card,DSL,3,1,1,1,Female,0,0,1,1,04-Jun,0,0.5,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102320,28,89.57,2545.45,Two year,Electronic check,DSL,0,2,1,0,Male,1,1,0,0,25-60,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102321,15,21.06,215.15,Month-to-month,Credit card,DSL,1,1,1,0,Male,0,0,0,0,13-24,0,0.066666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST102322,11,84.41,945.23,Two year,Credit card,DSL,0,2,0,0,Male,1,1,0,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102323,4,38.35,138.9,Month-to-month,Bank transfer,No,1,3,0,0,Female,0,0,0,0,04-Jun,0,0.25,No,,,,,,,,,,,,,,,,,,,,,,
CUST102324,20,94.68,1851.67,Month-to-month,Bank transfer,Fiber optic,0,1,1,1,Female,0,0,0,1,13-24,1,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102325,37,41.12,1484.32,One year,Credit card,Fiber optic,3,1,0,0,Male,1,0,1,0,25-60,0,0.081081081,No,,,,,,,,,,,,,,,,,,,,,,
CUST102326,20,90.78,1804.87,Month-to-month,Mailed check,Fiber optic,1,2,1,0,Female,1,0,0,0,13-24,1,0.05,No,,,,,,,,,,,,,,,,,,,,,,
CUST102327,0,103.17,-180.05,Month-to-month,Credit card,Fiber optic,4,1,1,0,Female,1,0,1,0,0-3,1,4.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102328,12,95.84,1115.02,Two year,Mailed check,No,2,1,0,0,Male,1,0,1,0,07-Dec,1,0.166666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST102329,0,77.54,-43.79,Month-to-month,Electronic check,DSL,0,2,1,0,Male,1,0,1,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102330,3,63.06,215.82,Month-to-month,Credit card,DSL,4,3,1,0,Male,1,1,0,0,0-3,0,1.333333333,No,,,,,,,,,,,,,,,,,,,,,,
CUST102331,0,52.71,-40.28,Two year,Mailed check,No,1,2,1,0,Female,0,0,0,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102332,11,114.13,1244.67,Month-to-month,Electronic check,Fiber optic,1,1,1,1,Female,0,0,0,0,07-Dec,1,0.090909091,No,,,,,,,,,,,,,,,,,,,,,,
CUST102333,13,49.02,714.37,Month-to-month,Electronic check,DSL,1,1,1,0,Male,1,0,1,1,13-24,0,0.076923077,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102334,1,38.89,88.61,Month-to-month,Bank transfer,DSL,1,1,0,0,Female,1,1,1,1,0-3,0,1.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102335,5,89.96,494.91,Month-to-month,Electronic check,DSL,0,1,1,0,Male,1,0,1,0,04-Jun,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102336,7,46.12,297.85,One year,Bank transfer,No,1,1,1,0,Male,0,0,0,0,07-Dec,0,0.142857143,No,,,,,,,,,,,,,,,,,,,,,,
CUST102337,5,41.5,234.65,Two year,Electronic check,DSL,0,1,1,0,Male,1,1,0,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102338,1,26.69,15.0,Month-to-month,Electronic check,No,3,3,0,0,Female,1,1,1,0,0-3,0,3.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102339,6,55.51,323.26,Two year,Mailed check,No,0,2,1,0,Female,1,0,1,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102340,16,67.52,1100.8,Month-to-month,Mailed check,Fiber optic,3,2,0,0,Female,0,1,1,0,13-24,0,0.1875,No,,,,,,,,,,,,,,,,,,,,,,
CUST102341,0,77.29,-29.85,Month-to-month,Bank transfer,DSL,0,3,0,0,Female,1,0,1,1,0-3,0,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102342,1,98.54,173.19,One year,Credit card,DSL,0,1,1,0,Female,1,1,1,0,0-3,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102343,5,85.81,421.04,One year,Mailed check,Fiber optic,1,1,1,0,Female,1,0,0,0,04-Jun,0,0.2,No,,,,,,,,,,,,,,,,,,,,,,
CUST102344,34,64.27,2216.1,One year,Electronic check,Fiber optic,1,2,1,0,Male,1,0,0,0,25-60,0,0.029411765,No,,,,,,,,,,,,,,,,,,,,,,
CUST102345,13,64.05,905.43,Month-to-month,Bank transfer,Fiber optic,1,3,0,0,Male,1,1,0,0,13-24,0,0.076923077,No,,,,,,,,,,,,,,,,,,,,,,
CUST102346,13,85.3,1160.48,Month-to-month,Bank transfer,Fiber optic,1,1,1,0,Male,0,0,1,0,13-24,0,0.076923077,No,,,,,,,,,,,,,,,,,,,,,,
CUST102347,5,108.18,470.45,Month-to-month,Bank transfer,No,2,1,0,0,Male,1,0,0,0,04-Jun,1,0.4,No,,,,,,,,,,,,,,,,,,,,,,
CUST102348,10,73.79,760.14,Month-to-month,Electronic check,Fiber optic,5,2,0,0,Female,1,0,1,1,07-Dec,0,0.5,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102349,0,55.93,42.54,One year,Mailed check,Fiber optic,0,1,1,0,Male,0,0,1,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102350,12,40.21,527.11,Month-to-month,Credit card,No,2,1,0,1,Male,0,0,1,0,07-Dec,0,0.166666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST102351,29,26.64,716.9,One year,Bank transfer,DSL,1,1,0,0,Male,0,0,1,0,25-60,0,0.034482759,No,,,,,,,,,,,,,,,,,,,,,,
CUST102352,11,89.99,957.04,Month-to-month,Electronic check,DSL,3,3,0,0,Female,1,1,0,1,07-Dec,1,0.272727273,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102353,24,87.34,2145.89,Month-to-month,Mailed check,DSL,1,1,1,0,Male,1,0,0,0,13-24,0,0.041666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST102354,15,87.32,1271.71,Month-to-month,Mailed check,DSL,1,2,1,0,Male,0,1,1,1,13-24,0,0.066666667,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102355,1,66.14,51.16,Month-to-month,Credit card,Fiber optic,1,1,0,0,Male,1,0,1,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102356,27,112.21,3108.46,Two year,Bank transfer,DSL,2,1,0,0,Male,1,0,1,1,25-60,1,0.074074074,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102357,0,55.48,-2.39,Month-to-month,Electronic check,Fiber optic,0,3,1,0,Female,1,0,0,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102358,9,98.66,851.6,Month-to-month,Mailed check,No,2,1,1,0,Female,1,1,0,0,07-Dec,1,0.222222222,No,,,,,,,,,,,,,,,,,,,,,,
CUST102359,1,68.84,24.96,Two year,Electronic check,DSL,1,1,1,0,Male,1,0,1,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102360,0,51.75,16.64,One year,Mailed check,Fiber optic,2,1,1,1,Male,0,0,1,0,0-3,0,2.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102361,6,87.78,460.02,Month-to-month,Bank transfer,DSL,4,2,1,0,Female,1,0,0,1,04-Jun,0,0.666666667,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102362,4,82.29,316.79,Month-to-month,Bank transfer,DSL,1,1,1,0,Female,1,1,0,1,04-Jun,0,0.25,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102363,7,80.71,581.63,One year,Credit card,Fiber optic,0,1,1,0,Female,0,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102364,10,72.44,789.36,Two year,Mailed check,No,2,2,1,1,Female,1,0,1,0,07-Dec,0,0.2,No,,,,,,,,,,,,,,,,,,,,,,
CUST102365,0,68.86,33.38,Two year,Electronic check,Fiber optic,1,1,1,0,Male,0,1,1,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102366,1,141.65,105.95,Month-to-month,Mailed check,DSL,1,1,1,0,Female,1,0,1,1,0-3,1,1.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102367,9,105.53,1008.69,Two year,Electronic check,Fiber optic,0,2,1,0,Male,1,1,0,0,07-Dec,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102368,5,91.68,443.42,Month-to-month,Credit card,DSL,3,1,1,1,Female,1,1,1,0,04-Jun,1,0.6,No,,,,,,,,,,,,,,,,,,,,,,
CUST102369,15,73.35,1038.46,Month-to-month,Mailed check,DSL,1,1,1,0,Male,1,0,0,0,13-24,0,0.066666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST102370,12,100.21,1193.92,Two year,Bank transfer,Fiber optic,0,2,0,0,Female,1,0,0,1,07-Dec,1,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102371,22,85.54,1953.79,Month-to-month,Electronic check,DSL,1,3,1,0,Male,1,0,0,1,13-24,0,0.045454545,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102372,14,70.79,999.32,Month-to-month,Bank transfer,Fiber optic,6,1,1,1,Female,1,1,0,0,13-24,0,0.428571429,No,,,,,,,,,,,,,,,,,,,,,,
CUST102373,6,60.89,365.97,Month-to-month,Credit card,Fiber optic,1,1,0,0,Female,0,0,1,0,04-Jun,0,0.166666667,No,,,,,,,,,,,,,,,,,,,,,,
CUST102374,13,67.57,960.27,Month-to-month,Credit card,Fiber optic,1,2,1,1,Male,1,1,1,0,13-24,0,0.076923077,No,,,,,,,,,,,,,,,,,,,,,,
CUST102375,3,5.0,-56.57,One year,Electronic check,DSL,0,1,1,0,Male,1,0,1,0,0-3,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102376,4,76.32,241.0,One year,Mailed check,No,1,1,0,0,Female,0,0,1,0,04-Jun,0,0.25,No,,,,,,,,,,,,,,,,,,,,,,
CUST102377,18,55.35,915.51,Month-to-month,Bank transfer,Fiber optic,2,1,1,0,Male,1,0,0,1,13-24,0,0.111111111,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102378,7,117.78,843.09,Month-to-month,Bank transfer,Fiber optic,2,2,1,0,Male,0,0,1,0,07-Dec,1,0.285714286,No,,,,,,,,,,,,,,,,,,,,,,
CUST102379,19,70.58,1349.34,Two year,Electronic check,DSL,2,1,1,0,Female,1,0,1,0,13-24,0,0.105263158,No,,,,,,,,,,,,,,,,,,,,,,
CUST102380,20,34.33,763.74,Two year,Electronic check,Fiber optic,0,2,0,1,Female,0,0,1,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102381,23,68.5,1587.67,Month-to-month,Electronic check,Fiber optic,0,2,0,0,Female,0,0,0,0,13-24,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102382,29,38.62,1099.77,Two year,Credit card,DSL,0,1,0,0,Male,0,0,1,1,25-60,0,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102383,6,84.2,505.29,One year,Credit card,DSL,0,1,0,0,Female,0,0,0,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102384,4,78.73,320.81,Month-to-month,Bank transfer,Fiber optic,1,3,0,0,Female,0,0,0,0,04-Jun,0,0.25,No,,,,,,,,,,,,,,,,,,,,,,
CUST102385,10,98.74,903.81,Month-to-month,Mailed check,No,1,1,1,0,Male,0,0,1,0,07-Dec,1,0.1,No,,,,,,,,,,,,,,,,,,,,,,
CUST102386,5,46.27,366.87,Month-to-month,Electronic check,Fiber optic,1,1,1,0,Male,0,0,0,0,04-Jun,0,0.2,No,,,,,,,,,,,,,,,,,,,,,,
CUST102387,11,71.02,807.21,One year,Credit card,DSL,2,2,1,0,Female,0,1,1,0,07-Dec,0,0.181818182,No,,,,,,,,,,,,,,,,,,,,,,
CUST102388,14,29.05,417.2,Month-to-month,Mailed check,Fiber optic,1,1,0,0,Male,1,0,1,0,13-24,0,0.071428571,No,,,,,,,,,,,,,,,,,,,,,,
CUST102389,13,91.04,1214.28,Month-to-month,Electronic check,No,0,1,1,0,Male,0,1,0,0,13-24,1,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102390,5,85.57,463.32,Month-to-month,Mailed check,Fiber optic,2,1,0,0,Female,1,0,1,0,04-Jun,0,0.4,No,,,,,,,,,,,,,,,,,,,,,,
CUST102391,2,84.87,162.71,Two year,Electronic check,DSL,3,1,1,0,Male,1,1,1,0,0-3,0,1.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST102392,6,70.05,388.74,Month-to-month,Mailed check,No,0,1,1,0,Male,0,0,0,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102393,1,82.44,112.41,Two year,Bank transfer,DSL,1,2,1,0,Male,0,0,1,1,0-3,0,1.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102394,26,118.13,3090.67,Two year,Electronic check,Fiber optic,3,3,0,0,Female,1,0,0,0,25-60,1,0.115384615,No,,,,,,,,,,,,,,,,,,,,,,
CUST102395,5,61.45,266.76,Month-to-month,Electronic check,Fiber optic,3,1,1,0,Male,1,0,1,1,04-Jun,0,0.6,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102396,2,74.16,219.27,Month-to-month,Bank transfer,No,3,1,1,0,Female,0,0,1,0,0-3,0,1.5,No,,,,,,,,,,,,,,,,,,,,,,
CUST102397,0,37.42,14.67,Month-to-month,Electronic check,No,4,1,1,0,Female,0,0,0,0,0-3,0,4.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102398,12,43.95,563.89,Two year,Electronic check,No,0,1,1,1,Male,0,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102399,12,72.93,944.76,Month-to-month,Credit card,DSL,3,1,1,0,Female,1,0,1,0,07-Dec,0,0.25,No,,,,,,,,,,,,,,,,,,,,,,
CUST102400,4,103.12,413.57,Month-to-month,Bank transfer,No,0,1,0,0,Female,1,1,0,1,04-Jun,1,0.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102401,0,62.31,15.85,Month-to-month,Credit card,DSL,1,3,1,0,Female,0,0,0,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102402,6,62.92,418.02,Month-to-month,Bank transfer,DSL,0,1,0,0,Male,0,0,0,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102403,4,57.79,194.92,Two year,Mailed check,Fiber optic,0,1,0,0,Female,0,0,0,0,04-Jun,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102404,13,53.96,704.18,One year,Bank transfer,Fiber optic,1,1,0,0,Female,1,0,0,0,13-24,0,0.076923077,No,,,,,,,,,,,,,,,,,,,,,,
CUST102405,11,78.85,873.63,Two year,Bank transfer,Fiber optic,0,1,1,0,Female,1,0,0,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102406,5,25.08,77.6,Month-to-month,Credit card,Fiber optic,2,2,0,0,Female,1,0,0,0,04-Jun,0,0.4,No,,,,,,,,,,,,,,,,,,,,,,
CUST102407,2,108.43,332.74,Month-to-month,Electronic check,No,2,1,1,0,Female,0,0,0,0,0-3,1,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102408,53,50.04,2581.76,Two year,Bank transfer,DSL,0,3,1,0,Female,1,0,1,0,25-60,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102409,7,91.66,576.71,Month-to-month,Electronic check,DSL,1,1,1,0,Female,0,0,1,1,07-Dec,1,0.142857143,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102410,13,31.9,480.41,Two year,Bank transfer,No,1,2,1,0,Male,1,1,1,0,13-24,0,0.076923077,No,,,,,,,,,,,,,,,,,,,,,,
CUST102411,1,90.07,125.73,Month-to-month,Credit card,DSL,1,3,1,1,Male,0,1,0,1,0-3,1,1.0,Yes,,,,,,,,,,,,,,,,,,,,,,
CUST102412,7,90.16,579.82,Month-to-month,Bank transfer,Fiber optic,1,1,0,0,Male,1,0,1,0,07-Dec,1,0.142857143,No,,,,,,,,,,,,,,,,,,,,,,
CUST102413,0,81.53,30.36,One year,Mailed check,Fiber optic,1,1,0,0,Female,0,0,1,0,0-3,0,1.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102414,8,40.17,394.75,Two year,Bank transfer,Fiber optic,0,2,1,0,Female,1,0,1,0,07-Dec,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102415,39,77.49,3020.6,Two year,Bank transfer,Fiber optic,0,1,1,0,Male,0,0,1,0,25-60,0,0.0,No,,,,,,,,,,,,,,,,,,,,,,
CUST102416,5,34.51,302.49,Month-to-month,Electronic check,DSL,1,2,0,0,Female,0,0,1,0,04-Jun,0,0.2,No,,,,,,,,,,,,,,,,,,,,,,
CUST102417,0,62.42,-86.2,Month-to-month,Electronic check,No,3,1,1,0,Female,0,0,0,0,0-3,0,3.0,No,,,,,,,,,,,,,,,,,,,,,,
